另外，在适用法律允许的最大范围内，网易公司并不担保CC直播一定能满足用户的要求，也不担保CC直播不会被修改、中断或终止，并且对CC直播的及时性、安全性、错误发生，以及信息是否能准确、及时、顺利的传送均不作任何担保,PC0,
11.4在适用法律允许的最大范围内，网易公司不就因用户使用CC直播引起的，或在任何方面与网易公司的产品和服务有关的任何意外的、非直接的、特殊的、或间接的损害或请求（包括但不限于因人身伤害、因隐私泄漏、因未能履行包括诚信或合理谨慎在内的任何责任、因过失和因任何其他金钱上的损失或其他损失而造成的损害赔偿）承担任何责任,PC0,
11.5网易公司保留在CC直播中投放商业性广告及/或其他任何类型商业信息的权利,PC0,
11.6网易公司有可能提供用户注册时将网易邮箱账号、或CC直播账号与CC直播合作的第三方账户进行绑定的服务,PC0,
除用户自行解除绑定关系外，如发生下列任何一种情形，用户已绑定的第三方账号也有可能被解除绑定而网易公司无需对用户或任何第三方承担任何责任：,PC0,
（1）用户违反法律法规、国家政策、本协议条款及/或《网易邮箱账号服务条款》的；,PC0,
（2）用户违反第三方帐户用户协议或其相关规定的；,PC0,
（3）其他网易公司认为需要解除绑定的情形,PC0,
　　若用户违反本用户守则的规定，用户可能遭受以下一项或几项惩罚,PC0,
（一）警告：警告是针对违反规则的用户而做出的教育导向，它是用于正常管理CC直播运行的一种方式,PC0,
（二）禁言：关闭违规用户的部分或全部聊天频道，强制暂停用户的线上对话功能，使用户无法与其他用户对话，直到此次处罚到期或是取消,PC0,
（三）限制权限：暂停或永久禁止违规用户使用CC直播提供的相关功能的权限（包括但不限于视频/语音功能的权限）,PC0,
（四）强制离线：强制让违规用户离开CC直播，结束用户在CC直播当前程序的执行,PC0,
（五）暂时禁止登录：暂时禁止违规用户登陆CC直播，直到此次处罚到期或是取消,PC0,
（六）封停账号：暂停或永久终止违规用户登录CC直播的权利,PC0,
（七）冻结CC直播虚拟物品：对违规用户限定其帐号的CC直播虚拟物品的相关功能，包括但不限于物品的使用、赠送等,PC0,
（八）收回CC直播虚拟物品：对涉及欺诈或其他违规行为的用户的CC直播虚拟物品进行强制回收,PC0,
（九）个人信息初始化：对带有违法、违规、违反政策、违反本协议（包括本用户守则）等信息的账号进行初始化的操作，且资料被初始化的用户在处罚期内无法对个人信息进行修改，包括但不限于呢称/签名/头像/上麦名片等,PC0,
（十）解散组织：解散用户成立的房间、群、公会等组织,PC0,
（十一）倒扣数值：针对CC直播的账号相关数值进行扣除，包括但不限于等级经验、财富等级经验、虚拟币、活动进度/经验、虚拟物品的数值等,PC0,
（十二）删除论坛帖：删除用户在CC直播论坛所发布、发表的任何文章、帖子,PC0,
（十三）修改昵称：对用户CC直播的昵称进行修改,PC0,
（十四）承担法律责任：对于用户的不当行为对他人或者网易公司造成损害或者与现行法律规定相违背的，违规用户要依法承担相应的民事、行政或刑事责任,PC0,
八、与充值相关的行为处理规则,PC0,
您只可在CC直播内或通过网易公司指定、认可的平台进行充值,PC0,
您不得委托、通过任何第三方为您的CC直播账号进行充值或兑换/购买CC直播的虚拟物品，您也不得以任何方式宣扬您及/或第三方为CC直播的任何用户提供充值或兑换/购买CC直播的虚拟物品的服务,PC0,
诚实信用也是用户在充值相关行为中应遵循的基本原则,PC0,
用户成功为CC直播服务充值获得虚拟物品使用权或增值服务（以下统称“充值收益”）后，如对CC直播服务有任何误会、不满意、建议或其他诉求的，可随时通过客服专区通知网易公司,PC0,
用户未选择该等方式而是另行进行退款操作的，应立即通过客服专区通知网易公司扣除相应的充值收益；如用户进行退款操作后仍占有充值服务的属不诚信行为，网易公司将予以严厉打击和处罚，包括但不限于如下一项或几项：警告、倒扣数值、限制权限、强制离线、冻结CC直播虚拟物品、收回CC直播虚拟物品或增值服务、封停账号、个人信息初始化及采取其他技术措施防止用户从事该等行为；情节严重的，网易公司保留追究用户法律责任（包括但不限于民事责任、刑事责任）的权利,PC0,
九、账号保护及数据异常处理规则,PC0,
1、若您报告账号被盗、遭遇黑客行为或出现其他异常情况，或者网易发现您的账号存在被盗、共享或者被滥用等迹象或者其他异常情况，为避免您账号中的C券、CC直播虚拟物品等遭受不法侵害，网易公司将会对您的账号进行调查，并根据情节，在调查期间对您的账号采取保护性措施（包括但不限于暂时冻结账号、冻结CC直播虚拟物品、扣除CC直播虚拟物品等）,PC0,
请您根据网易公司的指引，提交相关材料以配合网易公司的调查，以便尽快解除您账号的保护性措施,PC0,
2、如果网易公司发现用户数据异常、或者涉嫌违法犯罪或者其他不正当行为、及/或任何异于正常用户的充值/使用CC直播的行为、或其他网易公司认为存在不以正常的娱乐互动为目的牟利行为、或用户在CC直播的行为、活动的持续会对CC直播平台的正常运营、秩序造成严重干扰的，网易公司有权进行调查并采取相应措施，包括但不限于：警告、禁言、强制离线、限制权限、暂时禁止登陆、封停账号、冻结CC直播虚拟物品、收回CC直播虚拟物品、个人信息初始化、解散组织、承担法律责任等,PC0,
用户同意CC直播的此种调查及应配合网易公司的相应措施，且无权因此要求网易公司承担任何责任,PC0,
十、CC直播画面使用规则,PC0,
未经网易公司事先书面允许，您不得通过第三方软件公开全部或部分展示、复制、传播、播放CC直播的任何画面（包括但不限于任何的音频/视频画面），则网易公司将有权根据您的违约情节，采取各种处理措施，包括但不限于如下一项或几项，且网易公司保留进一步追究您法律责任的权利：,PC0,
下述条款为格式条款，任何用户（注册、登录或软件的个人为本协议所述用户，下同）或拟注册用户均须逐字阅读和理解犯罪大师下述协议的条款，并请特别注意加粗、加下划线或以非黑色突出显示的内容,PC0,
如果对下述条款存在任何疑问，均可请根据本app列明的联系方式提出并由犯罪大师软件工作人员予以解释，在犯罪大师软件工作人员回复之前，且取得清晰且完全的解释并使用户或拟注册用户排除疑问之前，请暂停注册或使用本app,PC0,
接受和遵守下述条款是注册为“犯罪大师软件”用户和使用“犯罪大师软件”服务的条件和前提,PC0,
不接受或不完全接受下述条款，不得注册为“犯罪大师软件”用户和使用“犯罪大师软件”服务,PC0,
若用户和犯罪大师软件之间发生任何纠纷或争议，首先应友好协商解决，协商不成的，用户同意将纠纷或争议提交犯罪大师软件住所地有管辖权的人民法院管辖,PC0,
3、本协议的任何条款无论因何种原因无效或不具可执行性，其余条款仍有效，对双方具有约束力,PC0,
4、本协议最终解释权归犯罪大师软件所有,PC0,
本隐私政策将帮助你了解：,PC0,
当你再次使用时，为实现履行合同与服务所必需，将视为你接受和认可我们按照本政策对你的相关信息进行处理,PC0,
我们希望通过本《隐私政策》向你介绍我们对你个人信息的处理方式，因此我们建议你认真完整地阅读本《隐私政策》的所有条款,PC0,
其中，与你信息及权利相关的内容将以加粗的形式提示你注意，请你重点阅读,PC0,
（四）依法豁免征得同意收集和使用的个人信息,PC0,
请你理解，在下列情形中，根据法律法规和/或相关国家标准，我们收集和使用你的个人信息无需征得你的授权同意：,PC0,
（1）与国家安全、国防安全直接相关的；,PC0,
（2）与公共安全、公共卫生、重大公共利益直接相关的；,PC0,
（3）与犯罪侦查、起诉、审判和判决执行等直接相关的；,PC0,
（4）出于维护个人信息主体或其他个人的生命、财产等重大合法权益但又很难得到本人同意的；,PC0,
（5）所收集的你的个人信息是你自行向社会公众公开的；,PC0,
（6）从合法公开披露的信息中收集的你的个人信息的，如合法的新闻报道、政府信息公开等渠道；,PC0,
（7）根据你的要求签订和履行合同所必需的；,PC0,
（8）用于维护“Faceu激萌”软件及相关服务的安全稳定运行所必需的，例如发现、处置“Faceu激萌”软件及相关服务的故障；,PC0,
（9）法律法规规定的其他情形,PC0,
十、其他,PC0,
（一）本“隐私政策”中的标题仅为方便及阅读而设，并不影响本《隐私政策》中任何规定的含义或解释,PC0,
（二）本“隐私政策”相关词语释义：,PC0,
2.关联方是指，指一方现在或将来控制、受控制或与其处于共同控制下的任何公司、机构以及上述公司或机构的法定代表人,PC0,
“控制”是指直接或间接地拥有影响所提及公司管理的能力，无论是通过所有权、有投票权的股份、合同或其他被依法认定的方式,PC0,
3.个人信息是指，以电子或者其他方式记录的能够单独或者与其他信息结合识别特定自然人身份或者反映特定自然人活动情况的各种信息，包括个人身份信息（姓名、出生日期、身份证件号码，包括身份证、军官证、护照、驾驶证）、面部特征、地址、联系电话、通讯录、网络身份识别信息（包括账号名、账号昵称、邮箱地址以及与前述有关的密码与密码保护问题和答案）；财产信息、交易信息、个人上网记录（网络浏览记录、点击记录等）、个人常用设备信息（包括硬件型号、设备MAC地址、操作系统类型、软件列表唯一设备识别码等在内的描述个人常用终端设备基本情况的信息）、个人位置信息等,PC0,
4.个人敏感信息是指，一旦泄露、非法提供或滥用可能危害人身和财产安全，极易导致个人名誉、身心健康受到损害或歧视性待遇等的个人信息,PC0,
5.去标识化是指，通过对个人信息的技术处理，使其在不借助额外信息的情况下，无法识别个人信息主体的过程,PC0,
6.匿名化是指，通过对个人信息的技术处理，使得个人信息主体无法被识别，且处理后的信息不能被复原的过程,PC0,
上述特定产品和/或服务的隐私政策构成本隐私政策的一部分，如与本隐私政策有不一致之处，以特定产品和/或服务的隐私政策为准,PC0,
2.个人敏感信息：是指一旦泄露、非法提供或滥用可能危害人身和财产安全，极易导致个人名誉、身心健康受到损害或歧视性待遇等的个人信息,PC0,
3.关联公司：均指不时（直接或间接）控制（或与其他方共同控制）该方，受该方控制（或受该方与其他第三方的共同控制），或与该方同受控制的公司，无论如何，（直接或间接）享有该公司50%以上的管理或决策权利（不论是通过表决权、合同或其他方式）均应视为控制,PC0,
3.向您提供授权软件、金山办公在线服务,PC0,
1.事先获得您的明确同意,PC0,
2.根据法律法规规定、诉讼、争议解决需要，或按行政、司法机关依法提出的要求外部链接,PC0,
3.在涉及合并、收购、资产转让或类似的交易时，如涉及到个人信息转让，我们会要求新的持有您个人信息的公司、组织继续受本隐私条款的约束，否则，我们将要求该公司、组织重新向您征求授权同意,PC0,
（五）响应您的请求,PC0,
为保障安全，您可能需要提供书面请求，或以其他方式证明您的身份,PC0,
我们可能会先要求您验证自己的身份，然后再处理您的请求,PC0,
我们将在15天内做出答复,PC0,
如您不满意，还可以通过客服发起投诉,PC0,
对于您合理的请求，我们原则上不收取费用，但对多次重复、超出合理限度的请求，我们将酌情收取一定费用,PC0,
对于与您的身份不直接关联的信息、无端重复信息，或者需要过多技术手段（例如，需要开发新系统或从根本上改变现行惯例）、给他人合法权益带来风险或者不切实际的请求，我们可能会予以拒绝,PC0,
我们深知个人信息对您的重要性，并会尽全力保护您个人信息的安全,PC0,
您在使用我们的产品或服务时，我们可能会收集和使用您的相关信息,PC0,
我们希望通过本《YYAPP隐私权保护政策》（“本隐私政策”）向您说明我们在您使用我们的产品或服务时如何收集、使用、保护这些信息,PC0,
第一部分定义“您”：本隐私政策中的“您”指每一位通过YYAPP使用YY直播平台相关产品或服务的用户,PC0,
“个人信息”：本隐私政策所称的个人信息指以电子或者其他方式记录的能够单独或者与其他信息结合识别特定自然人身份或者反映特定自然人活动情况的各种信息,PC0,
本隐私政策中主要涉及的个人信息包括：基本信息（包括个人姓名、生日、性别、住址、个人电话号码、电子邮箱）；个人身份信息（包括身份证、军官证、护照、驾驶证）；个人形象，声音和画面；网络身份标识信息（包括系统账号、IP地址、邮箱地址及与前述有关的密码、口令、口令保护答案）；个人财产信息（交易和消费记录以及Y币、红钻、金豆、银豆、金元宝之类虚拟财产信息）；通讯录；个人上网记录（包括网站浏览记录、软件使用记录、点击记录）；个人常用设备信息（包括硬件型号、设备MAC地址、操作系统类型、软件列表、唯一设备识别码（包括IMEI/AndroidID/IDFA/OPENUDID/GUID、SIM卡IMSI信息在内的描述个人常用设备基本情况的信息）；个人位置信息（包括行程信息、精准定位信息、住宿信息、经纬度）,PC0,
“个人敏感信息”：指一旦泄露、非法提供或滥用可能危害人身和财产安全，极易导致个人名誉、身心健康受到损害或歧视性待遇等的个人信息,PC0,
“YY产品与服务”：指我们出品或运营的各项软件产品和网络服务，包括但不限于构成YY直播平台的软件与服务,PC0,
“YY账号”：指YY产品与服务的相关账号,PC0,
“关联公司”：指YY产品与服务的经营者广州津虹网络传媒有限公司及其他与该公司存在关联关系的公司的单称或合称,PC0,
“关联关系”是指对于任何主体（包括个人、公司、合伙企业、组织或其他任何实体）而言，即其直接或间接控制的主体，或直接或间接控制其的主体，或直接或间接与其受同一主体控制的主体,PC0,
前述“控制”指，通过持有表决权、合约或其他方式，直接或间接地拥有对相关主体的管理和决策作出指示或责成他人作出指示的权力或事实上构成实际控制的其他关系,PC0,
四、服务使用规范,PC0,
1.在使用本服务过程中，您承诺遵守以下约定：,PC0,
a)在使用服务过程中您实施的所有行为均应遵守中国相关法律、法规的规定和要求，不违背社会公共利益或公共道德，不损害他人的合法权益，不违反本协议及有关规则,PC0,
如果违反前述承诺，产生任何法律后果的，您应以自己的名义独立承担所有的法律责任，并确保我们及关联公司和相关合作方免于因此产生的任何损失,PC0,
b)在交易进行过程中，您应遵守诚实信用原则，不扰乱网上交易的正常秩序，不得从事与网上交易无关的行为,PC0,
c)在交易完成后，您在对商品进行评价时应根据实际情况如实进行评价，并遵守《评价管理规则》和《ZOZO社区规范》,PC0,
d)不以虚构或歪曲事实的方式不当评价相关商品及服务,PC0,
e)不对ZOZO上的任何数据作商业性利用，包括但不限于在未经我们事先书面同意的情况下，以复制、使用、向他人提供、传播等任何方式使用ZOZO上展示的图片、文字、音频、视频等资料（包括但不限于在各类网站、媒体上使用）,PC0,
f)不使用任何装置、软件或程序干预或试图干预ZOZO的正常运作或正在ZOZO上进行的任何交易、活动，不利用任何方式破坏ZOZO及其数据、信息的安全,PC0,
您不得采取任何将导致庞大数据负载加诸ZOZO网络设备的行为,PC0,
g)不利用ZOZO传播恶意程序或计算机病毒，不私自或借助任何手段利用程序漏洞获取利益,PC0,
h)ZOZO上所刊登的资料信息（诸如文字、图表、标识、按钮图标、图像、声音文件片段、数字下载、数据编辑和软件）、上述内容的汇编、以及ZOZO所涉及软件均为ZOZO或其内容提供者的财产，受中国和国际版权法的保护,PC0,
五、特别授权,PC0,
您完全理解并不可撤销地授予我们及其关联公司下列权利：,PC0,
1.您完全理解并不可撤销地授权我们或我们授权的第三方或您与我们一致同意的第三方，根据本协议及有关规则的规定，处理您在ZOZO上发生的所有交易及可能产生的交易纠纷,PC0,
您同意接受我们或我们授权的第三方或您与我们一致同意的第三方的判断和调处决定,PC0,
该决定将对您具有法律约束力,PC0,
2.一旦您向我们及（或）其关联公司，包括但不限于ZOZO主体作出任何形式的承诺，且我们已确认您违反了该承诺，则我们有权立即按您的承诺或协议约定的方式对您的账号采取限制措施，包括中止或终止向您提供服务，并公示违约情况,PC0,
您了解并同意，我们无须就相关确认与您核对事实，或另行征得您的同意，且我们无须就此限制措施或公示行为向您承担任何的责任,PC0,
3.一旦您违反本协议或任何有关规则，或与我们或其关联公司或相关合作方签订的其他协议的约定，我们有权以任何方式通知我们关联公司或合作方，要求其对您的权益采取限制措施，包括但不限于要求有关我们中止、终止对您提供部分或全部服务、在其经营或实际控制的任何网站公示违约情况等,PC0,
4.对于您使用本服务过程中产生的数据信息(不包括识别您个人身份的个人信息)，您授予我们独家的、全球通用的、永久的、免费的许可使用权利(并有权在多个层面对该权利进行再授权),PC0,
此外，我们及其关联公司和相关合作方有权(全部或部份地)使用、复制、修订、改写、发布、翻译、分发、执行和展示您的全部资料数据（包括但不限于注册资料、交易行为数据及全部展示于ZOZO的各类信息）或制作其衍生作品，并以现在已知或日后开发的任何形式、媒体或技术，将上述信息纳入其它作品内,PC0,
5.您理解并承诺，您在使用ZOZO及相关服务时，在ZOZO发布上传的内容（包括但不限于文字、图片、音频、视频等各种形式的内容及其中包含的文字、语音、图像等）均由您原创或已获合法授权（含转授权）,PC0,
您通过ZOZO上传、发布所产生的内容，应不涉及侵犯第三方肖像权、隐私权、著作权、商标权、专利权、商业秘密权等人身权、知识产权或其他合法权益的情况，否则我们有权采取注销账号、暂停使用、删除/屏蔽相关信息、通知您限期改正等措施，并由您独自承担由此可能产生的一切法律责任,PC0,
6.您知悉、理解并同意，对于您在ZOZO上提供、发布上传的文字、评论、图片、照片、视频、音频等各种形式的内容及其中包含的文字、图片、人物形象、音频、视频、创意、用户ID等所有组成部分，您免费授予我们永久的、不可撤销的、全球范围的、非独家、可转授权地使用（为免歧义，您理解并同意前述授权包括使用、复制和展示您自行拥有或授权取得并用于内容中的人物形象、肖像、姓名、商标、品牌标识、LOGO、品牌或公司名称以及相关物料及信息等的权利和许可），使用范围包括但不限于在当前或其他网站、应用程序、产品或终端设备等，前述使用范围包括在与上述内容、ZOZO及我们的相关服务、公司及/或公司品牌有关的宣传、推广、广告、营销和/或研究中使用以及以其他方式开发内容的权利和许可,PC0,
7.您确认并同意授权我们以我们的名义或以我们委托专业第三方的方式，对侵犯您在ZOZO发布的、您享有知识产权的内容进行代维权，维权形式包括但不限于：监测侵权行为、发送维权函件、和解、调解、提起诉讼或仲裁等，且我们有权对维权相关事宜独立做出决策及独立实施,PC0,
8.为方便您使用本服务及ZOZO或其他组织的服务（以下简称“其他服务”），您同意并授权我们将您在账号注册/激活、使用服务过程中提供、形成的信息传递给向您提供其他服务的ZOZO合作方或其他组织，或从提供其他服务的ZOZO合作方或其他组织获取您在注册/激活、使用其他服务期间提供、形成的信息,PC0,
六、责任范围和责任限制,PC0,
1.我们负责按ZOZO目前的状态向您提供服务,PC0,
但我们对服务不作任何明示或暗示的保证，包括但不限于服务的适用性、没有错误或疏漏、持续性、准确性、可靠性、适用于某一特定用途,PC0,
同时，我们也不对服务所涉及的技术及信息的有效性、准确性、正确性、可靠性、质量、稳定、完整和及时性作出任何承诺和保证,PC0,
2.您了解ZOZO上的信息系商家和/或用户自行发布，且可能存在风险和瑕疵,PC0,
ZOZO仅作为交易平台，为您提供获取物品或服务信息、物色交易对象、就物品和/或服务的交易进行协商及开展交易的场所，但我们无法控制交易所涉及的物品的质量、安全或合法性，商贸信息的真实性或准确性，以及交易各方履行其在贸易协议中各项义务的能力,PC0,
您应自行谨慎判断确定相关物品及／或信息及／或交易的真实性、合法性和有效性，并自行承担因此产生的责任与损失,PC0,
3.您将照片、个人信息等资料上传到ZOZO平台，有可能会被其他组织或个人复制、转载、擅改或做其他非法用途，您应充分意识及理解该等风险的存在,PC0,
您知悉并同意使用ZOZO服务所存在的风险（包括但不限于受到第三方侵权或对第三方造成侵权）将完全由您自行承担，且如因您侵犯第三方的权利及/或违法行为造成我们损失的，您应予赔偿,PC0,
4.除非法律法规明确要求，否则我们没有义务对所有用户的信息数据、商品（服务）信息、交易行为以及与交易有关的其它事项进行事先审查,PC0,
但如出现以下情况，则我们有权对用户的信息数据、商品（服务）信息、交易行为、以及有关的其他事项进行事先审查：,PC0,
a)我们有合理的理由认为特定用户及具体交易事项可能存在重大违法或违约情形；,PC0,
b)我们有合理的理由认为用户在ZOZO的行为涉嫌违法或不当,PC0,
5.根据有关法律法规，ZOZO在此郑重提请您注意，ZOZO作为信息存储空间及网络交易平台的提供者，任何经由平台以上传、下载、张贴、发送信息或任何其他方式传送的资讯、资料、文字、软件、照片，无论系公开还是私下传送，均由内容提供者承担责任,PC0,
ZOZO无法控制经由平台传送之内容，不保证内容的正确性、完整性或品质,PC0,
在任何情况下，ZOZO均不为商家和/或用户发布的内容负责，包含但不限于任何内容之任何错误或遗漏，以及经由ZOZO以展示、发送信息或其他方式传送内容而衍生的任何损失或损害,PC0,
6.ZOZO作为信息服务的平台，对侵权、非法转载、虚假发布、盗版行为等的发生无法第一时间充分监控，该等行为的法律责任由实施者本人承担,PC0,
7.我们或我们授权的第三方或您与我们一致同意的第三方，有权基于您不可撤销的授权受理您与其他用户因交易产生的争议，并有权单方判断与该争议相关的事实及应适用的有关规则，进而做出处理决定，包括但不限于调整相关订单的交易状态，包括ZOZO将争议货款的全部或部分支付给交易一方或双方，且该处理决定对您有约束力,PC0,
您理解并同意，我们或我们授权的第三方或您与我们一致同意的第三方并非司法机构，仅能以中立第三方的身份对证据进行鉴别，我们或我们授权的第三方或您与我们一致同意的第三方对争议的调处完全是基于您不可撤销的授权，其无法保证争议处理结果符合您的期望，也不对争议调处结论承担任何责任,PC0,
如您因此遭受损失，您可另行自行向受益人索偿,PC0,
如您对调处决定不满意，您仍有权采取其他争议处理途径解决争议，但通过其他争议处理途径未取得终局决定前，您仍应先履行我们做出的调处决定,PC0,
8.您了解并同意，我们不对因下述任一情况而导致您的任何损害赔偿承担责任，包括但不限于利润、商誉、使用、数据等方面的损失或其它无形损失的损害赔偿，无论我们是否已被告知该等损害赔偿的可能性：,PC0,
（五）客服及售后服务,PC0,
当您联系我们的客服或提出商品的售后申请时，为了帮助您解决处理售中、售后及/或相关争议纠纷（包括您对具体订单提出的咨询、投诉或建议），我们可能会收集和使用您的订单信息及账号信息来对您进行身份核验、确定交易、支付结算、完成配送、为您查询订单以及提供客服咨询与售后服务,PC0,
为了便于与您联系，及时解决问题或记录问题处理情况及结果，我们可能会保存您与我们的联系（通信、通话）记录、订单信息、账号信息、您提交的相关证明信息及联系信息,PC0,
如您在与我们联系时要求变更配送地址、联系人或联系电话，您提供的变更后的上述信息同样构成订单信息,PC0,
为进一步改进服务质量，我们可能会使用您参与我们问卷调查提供的答复信息或回复客服时提供的相关信息,PC0,
您发布的信息应符合相关法律法规以及ZOZO于未来不时颁布的其他规范要求，如涉违反法律规定、社会公德、公序良俗或侵犯第三方利益等的，我们有权撤除该等信息,PC0,
您理解并同意，在您注册ZOZO账号及使用ZOZO的过程中，我们可能会向我们的关联方、合作伙伴获取其合法收集的相关信息,PC0,
请注意，单独的设备信息、日志信息等是无法识别特定自然人身份的信息,PC0,
3、我们通过间接获得方式收集到的您的个人信息为了给您提供更好、更优、更加个性化的服务，或共同为您提供服务，或为了预防互联网欺诈的目的，我们的关联公司、合作伙伴会依据法律规定或与您的约定或征得您同意前提下，向我们分享您的个人信息,PC0,
为提高您使用我们及我们关联公司、合作伙伴提供服务的安全性，保护您或其他用户或公众的人身财产安全免遭侵害，更好地预防钓鱼网站、欺诈、网络漏洞、计算机病毒、网络攻击、网络侵入等安全风险，更准确地识别违反法律法规或一淘相关协议规则的情况，我们可能使用或整合您的会员信息、交易信息、设备信息、有关网络日志以及我们关联公司、合作伙伴取得您授权或依据法律共享的信息，来综合判断您账户及交易风险、进行身份验证、检测及防范安全事件，并依法采取必要的记录、审计、分析、处置措施,PC0,
本隐私政策将详细说明一罐运营方在获取、管理及保护您的个人信息方面的政策及措施,PC0,
需要特别说明的是：,PC0,
第一部分定义,PC0,
个人信息是指以电子或者其他方式记录的能够单独或者与其他信息结合识别特定自然人身份或者反映特定自然人活动情况的各种信息,PC0,
个人敏感信息是指一旦泄露、非法提供或滥用可能危害人身和财产安全，极易导致个人名誉、身心健康受到损害或歧视性待遇等的个人信息,PC0,
对于由其他第三方提供的服务（不论该等服务是否通过一起教育科技平台提供），还请您仔细阅读该第三方服务提供者的相应隐私政策，以便保护您的合法权益,PC0,
8）单独的设备信息、关键词搜索信息等无法与任何特定个人直接建立联系的数据，不属于个人信息,PC0,
如果我们将这类非个人信息与其他信息结合用于识别自然人个人身份，或者将其与个人信息结合使用，则在结合使用期间，此类设备信息将被视为个人信息,PC0,
1、委托处理本业务功能中某些具体的模块或功能由外部供应商提供,PC0,
例如我们会聘请服务提供商来协助我们提供客户支持,PC0,
对我们委托处理个人信息的公司、组织和个人，我们会与其签署严格的保密协定，要求他们按照我们的要求、本隐私政策以及其他任何相关的保密和安全措施来处理个人信息,PC0,
当您从我们的服务中删除信息后，我们可能不会立即备份系统中删除相应的信息，但会在备份更新时删除这些信息,PC0,
每个业务功能需要一些基本的个人信息才能得以完成（见本政策“第一部分”）,PC0,
每个业务功能需要一些基本的个人信息才能得以完成,PC0,
您可以通过本政策文首联系方式联系我们，当您收回同意后，我们将不再处理相应的个人信息,PC0,
七天网络APP用户使用协议,PC0,
